RedJade Code,Green,Grassy,Cucumber,Tomato,Hay,Herbal,Mint,Woody,Pine,Floral,Jasmine,Rose,Honey,Fruity,Citrus,Lemon,Orange,Tropical,Berry,Peach,Apple,Sour,Fermented,Alcoholic,Winey,Rummy,Caramellic,Vanilla,Spicy,Coffee,Smoky,Roasted,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sulfurous,Garlic,Earthy,Musty,Animal,Musk,Powdery,Sweet,Cooling,Sharp,Medicinal,Camphoreous,Metallic,Ozone,Fishy
GXK,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0448,0.0,0.5743,0.1008,0.0,0.1447,0.6028,0.0,0.0,0.0,0.0,0.1707,0.0,0.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1921,0.0,0.0,0.0,0.0,0.0,0.0459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986,0.0505,0.0,0.0,0.0,0.5462,0.0,0.0,0.0,0.0,0.0535,0.0,0.0
YOI,0.0,0.0,0.0,0.0,0.0523,0.0669,0.0,0.0,0.0,0.2977,0.0,0.0,0.0523,0.6065,0.0,0.0,0.0,0.0891,0.0454,0.0669,0.0,0.0,0.0,0.0,0.0,0.0,0.2424,0.3555,0.0908,0.0,0.0475,0.0631,0.0,0.0523,0.1004,0.0,0.0,0.0515,0.2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2882,0.4908,0.0,0.0,0.0,0.0,0.0475,0.0,0.0
GRO,0.0973,0.0,0.0,0.0,0.0,0.1031,0.1089,0.1436,0.0,0.2045,0.0,0.0,0.0,0.5138,0.0,0.0,0.1031,0.0478,0.0478,0.0,0.0,0.0,0.0,0.0,0.1128,0.0,0.0523,0.0,0.1418,0.0445,0.1887,0.0973,0.0,0.1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1051,0.2201,0.0,0.0,0.146,0.3451,0.0,0.0,0.0992,0.0,0.0,0.0,0.0
UUA,0.1946,0.0,0.0,0.0,0.0,0.3968,0.2381,0.7691,0.0985,0.048,0.0,0.0,0.0,0.1495,0.044,0.0,0.0,0.0729,0.0,0.0,0.0439,0.0494,0.0,0.0,0.0,0.0,0.0,0.0,0.1402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834,0.0,0.0494,0.0467,0.0,0.135,0.0,0.0,0.0,0.0439,0.0,0.1199,0.0
PJK,0.4336,0.0,0.0,0.0,0.0,0.2833,0.0946,0.2809,0.144,0.2814,0.0,0.0,0.0,0.2548,0.0393,0.0,0.0,0.0425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0,0.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.0,0.1848,0.0,0.0,0.0,0.1938,0.0,0.0922,0.0
XRT,0.5461,0.0,0.0,0.0,0.0462,0.1133,0.1113,0.0601,0.0,0.5413,0.0,0.2458,0.0,0.2699,0.0,0.0,0.0,0.0,0.1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512,0.0,0.0,0.0,0.0,0.0,0.1044,0.0473,0.0,0.0,0.0458,0.1099,0.0,0.0,0.0,0.0,0.2495,0.0,0.0
NUJ,0.2322,0.0,0.0,0.0,0.1548,0.0917,0.0561,0.3021,0.095,0.2037,0.0477,0.0477,0.046,0.154,0.0,0.0,0.0,0.0,0.0603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1556,0.0,0.0,0.0,0.0,0.0,0.0,0.3113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025,0.5167,0.0,0.0,0.0,0.0438,0.0,0.0,0.0
KWA,0.0526,0.0,0.0,0.0,0.1427,0.0946,0.0938,0.1968,0.0,0.1474,0.0,0.0,0.0946,0.2545,0.0,0.0,0.0436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0436,0.0,0.0941,0.0961,0.1917,0.0,0.096,0.1632,0.1134,0.0988,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.104,0.1596,0.0,0.0,0.0938,0.4376,0.0,0.0,0.1463,0.0,0.0,0.0,0.0
UNS,0.3491,0.0,0.0,0.0,0.0,0.055,0.0,0.0505,0.0,0.4169,0.0,0.251,0.1452,0.0766,0.0,0.0,0.1615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527,0.0,0.0,0.0,0.0,0.0862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1114,0.0,0.0989,0.0,0.1376,0.2376,0.0,0.0424,0.0527,0.0,0.2016,0.0,0.0
NMR,0.1371,0.0,0.0,0.0,0.0,0.2365,0.5707,0.4804,0.2126,0.0915,0.0,0.0514,0.0,0.0449,0.0,0.0,0.0,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3327,0.141,0.0,0.0464,0.0,0.2028,0.0,0.0,0.1182,0.1906,0.0,0.0505,0.0
NXT,0.0443,0.0443,0.0,0.0,0.0612,0.0443,0.0,0.0451,0.0,0.2519,0.0,0.0,0.0,0.1858,0.0,0.0,0.0442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1412,0.0661,0.053,0.0,0.053,0.2455,0.0661,0.2004,0.0,0.0612,0.0,0.0,0.0,0.0,0.0,0.0,0.0976,0.0976,0.0457,0.0,0.1135,0.4115,0.0,0.0,0.0925,0.0,0.0,0.0,0.0
UTG,0.238,0.0,0.0,0.0,0.0473,0.0,0.0,0.0373,0.0,0.5462,0.0,0.2296,0.1575,0.1239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1354,0.0,0.0589,0.0408,0.0,0.0785,0.0408,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.1206,0.0749,0.0821,0.0,0.0,0.3818,0.0,0.0367,0.0589,0.0,0.0,0.0,0.1569
PSK,0.0535,0.0,0.0,0.0,0.0414,0.1343,0.0414,0.1281,0.0,0.2697,0.0,0.0,0.0538,0.0888,0.0,0.0,0.0949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0843,0.044,0.0432,0.04,0.1759,0.0814,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.1867,0.0414,0.1839,0.0,0.0432,0.2665,0.0,0.0,0.0,0.0414,0.0535,0.0,0.0577
QQM,0.2695,0.0,0.0,0.0,0.052,0.052,0.0465,0.1469,0.0,0.0467,0.0,0.0,0.052,0.0919,0.0,0.0,0.0,0.0,0.0447,0.0,0.0,0.0,0.0,0.0,0.0,0.0447,0.1937,0.0,0.0531,0.1527,0.0465,0.2966,0.0463,0.4332,0.0,0.0,0.0,0.0,0.0,0.0,0.0501,0.0,0.0947,0.1878,0.0,0.0,0.0,0.276,0.0,0.0,0.0494,0.0,0.0,0.0,0.0964
XYD,0.1049,0.0,0.0,0.0,0.0,0.0542,0.0,0.0,0.0,0.3931,0.0,0.0,0.0,0.5497,0.0,0.0,0.0468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1892,0.0,0.0,0.0455,0.0,0.1033,0.0563,0.1518,0.0,0.0,0.0,0.0,0.0,0.0473,0.0563,0.0,0.0542,0.0515,0.0,0.0,0.0,0.3444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGI,0.0421,0.0,0.0,0.0,0.0,0.5573,0.0421,0.7033,0.3766,0.0,0.0,0.0234,0.0,0.4445,0.0,0.0,0.0,0.0421,0.0527,0.0,0.0421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2026,0.0,0.0,0.0,0.0,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0.0,0.0,0.0,0.0,0.0845,0.0,0.0,0.0,0.381,0.0,0.0,0.0
CVI,0.197,0.0483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0956,0.0,0.0,0.0,0.5018,0.0486,0.0,0.0,0.1564,0.0,0.3986,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0479,0.1004,0.0,0.1004,0.0532,0.1007,0.4011,0.4528,0.1945,0.1014,0.2541,0.0,0.1501,0.0472,0.0467,0.0,0.0472,0.0,0.0,0.4987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JYS,0.2382,0.0,0.0384,0.0,0.0912,0.0912,0.0,0.0534,0.0,0.2294,0.0637,0.0,0.0447,0.6557,0.0,0.0,0.0,0.1044,0.0854,0.0,0.2315,0.0,0.0399,0.0,0.0399,0.1052,0.0,0.0,0.0378,0.0,0.0,0.0,0.0,0.0,0.1412,0.1441,0.052,0.065,0.0,0.0399,0.0,0.0,0.0413,0.1088,0.0383,0.0,0.0,0.5291,0.0,0.0,0.0477,0.0,0.0637,0.0,0.0
MHM,0.1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447,0.0,0.0,0.0,0.9284,0.0,0.0,0.0,0.0447,0.0447,0.0,0.3239,0.0,0.0427,0.0398,0.0429,0.184,0.1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0398,0.0,0.0,0.0,0.0,0.1893,0.0,0.0,0.0,0.0398,0.0,0.0,0.0,0.0,0.546,0.0,0.1348,0.0,0.0,0.0,0.0,0.0
OXW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442,0.0,0.0,0.0,0.1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688,0.0,0.0598,0.1967,0.0,0.2445,0.0483,0.1989,0.0,0.0,0.0,0.0598,0.039,0.0,0.0483,0.0,0.0442,0.0,0.0,0.0,0.0,0.6815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEU,0.4222,0.0509,0.0,0.0461,0.0,0.0456,0.0,0.0966,0.0,0.0,0.0,0.0,0.0,0.1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.2515,0.0,0.0,0.1574,0.0456,0.5769,0.3303,0.5131,0.0,0.0,0.0,0.0,0.0905,0.0,0.1027,0.0,0.0898,0.1435,0.0,0.0,0.0444,0.2807,0.0,0.0,0.0509,0.0,0.1002,0.0,0.2729
OQR,0.1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0482,0.0,0.181,0.0893,0.0521,0.1142,0.2754,0.0,0.0,0.0,0.0,0.0896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1087,0.0,0.1492,0.0,0.0,0.0,0.0,0.0,0.0521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434,0.0521,0.0,0.6497,0.0,0.0,0.0,0.0448,0.0,0.0,0.0
VWR,0.2137,0.0,0.0,0.0,0.0363,0.0,0.0,0.0799,0.0,0.3706,0.0,0.2023,0.0363,0.1214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0788,0.2437,0.0,0.1643,0.0,0.0,0.0363,0.0,0.0,0.0355,0.0,0.0,0.0,0.0,0.0,0.1728,0.0431,0.0,0.0,0.0363,0.5096,0.0,0.0,0.1238,0.0,0.0,0.0,0.0
RIP,0.1448,0.0785,0.0,0.0,0.041,0.2445,0.3987,0.1284,0.0468,0.2696,0.0,0.0,0.0,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2938,0.0858,0.0,0.0611,0.0,0.0,0.0397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324,0.234,0.0,0.0,0.0,0.082,0.0838,0.0,0.0477,0.2118,0.0,0.0,0.0
WCF,0.3423,0.0,0.0,0.0,0.0,0.2473,0.0603,0.2468,0.0,0.492,0.0,0.0476,0.0,0.4622,0.2421,0.0,0.0,0.0476,0.0496,0.0,0.0511,0.0,0.0,0.0,0.0511,0.0,0.0,0.0,0.1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463,0.0,0.0,0.2052,0.0,0.0,0.0514,0.0,0.0,0.0,0.0
PBI,0.1468,0.1023,0.0,0.0,0.1023,0.2379,0.3026,0.3192,0.2282,0.1511,0.0,0.0525,0.0634,0.1015,0.0986,0.0,0.0,0.0525,0.0,0.0,0.0,0.0,0.0,0.0463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2076,0.0,0.0,0.0,0.0,0.2354,0.0676,0.1413,0.0,0.3194,0.0,0.0,0.0
XLB,0.0,0.0,0.0,0.0,0.0,0.1441,0.0566,0.0566,0.0,0.0,0.0,0.0,0.0,0.1419,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.1313,0.0979,0.0,0.0,0.0,0.0,0.0,0.044,0.0502,0.0,0.2105,0.2454,0.0,0.0,0.0,0.0,0.1033,0.0543,0.1803,0.3472,0.0986,0.1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.0
AXO,0.2667,0.1495,0.0462,0.0,0.0,0.2017,0.0937,0.0877,0.0,0.4893,0.0619,0.1867,0.0,0.2516,0.0417,0.0,0.1743,0.0,0.0,0.0,0.0,0.0462,0.0616,0.0,0.0,0.0,0.0,0.0,0.0986,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.1839,0.0417,0.0,0.0417,0.0,0.0,0.1422,0.1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0414,0.0
JMR,0.1411,0.0,0.0,0.0,0.0,0.0484,0.0,0.0961,0.0,0.3077,0.0,0.0,0.0,0.4559,0.0,0.0,0.1053,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0994,0.0,0.0953,0.0,0.048,0.0,0.048,0.1915,0.0,0.1444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2367,0.0994,0.0,0.0,0.0989,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DFF,0.1864,0.0,0.0,0.0,0.0437,0.4587,0.2034,0.1983,0.0,0.2638,0.0,0.0678,0.0,0.2633,0.0678,0.0,0.0,0.0,0.0,0.0,0.0,0.0505,0.0511,0.0511,0.0,0.0,0.0,0.0,0.1209,0.0,0.0,0.0,0.0,0.0,0.1397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2307,0.2793,0.0,0.0,0.0,0.2498,0.0,0.0,0.0,0.0437,0.0,0.0,0.0
KTQ,0.5532,0.0499,0.0,0.0,0.0,0.2045,0.0,0.1494,0.0,0.244,0.0499,0.0,0.0,0.4973,0.0,0.0,0.0494,0.0494,0.0505,0.0479,0.1033,0.0,0.0,0.0,0.0,0.0484,0.0479,0.0,0.1523,0.0,0.0,0.0,0.0,0.0,0.4561,0.3482,0.1487,0.0503,0.0479,0.0,0.0,0.0,0.1009,0.0482,0.0,0.0,0.0,0.3479,0.0,0.0,0.0,0.0,0.0506,0.0482,0.0
YGY,0.3015,0.0,0.0,0.0,0.0,0.2178,0.2655,0.4173,0.0495,0.0461,0.0459,0.0,0.0,0.4511,0.0,0.0,0.0,0.0483,0.0512,0.0,0.098,0.0,0.0512,0.0,0.0512,0.0461,0.048,0.0,0.0457,0.0,0.0,0.0,0.0,0.0961,0.0,0.0914,0.0532,0.0,0.0,0.0512,0.0,0.0,0.0,0.0,0.0497,0.0,0.0,0.2632,0.0,0.0,0.0,0.0973,0.0485,0.0649,0.0
QQJ,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809,0.0,0.0999,0.1724,0.1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0997,0.0,0.0,0.0,0.0,0.0728,0.0,0.2955,0.0,0.0,0.0,0.0,0.0,0.0652,0.0,0.0353,0.0,0.0,0.0366,0.0,0.0,0.0,0.0,0.0353,0.0652,0.0742,0.7639,0.0,0.0,0.035,0.0,0.0,0.0,0.0
MWN,0.2967,0.0,0.0,0.0,0.0,0.0,0.0,0.0485,0.0,0.2345,0.0,0.0473,0.0,0.2843,0.0,0.0,0.0,0.0966,0.0,0.0,0.0,0.0,0.0538,0.0,0.0,0.0,0.1715,0.0484,0.1394,0.0923,0.0484,0.267,0.2899,0.1761,0.1054,0.0,0.0,0.0,0.0,0.0451,0.1917,0.0,0.1986,0.0,0.0,0.0,0.0451,0.2869,0.0,0.0451,0.0,0.0,0.0458,0.0,0.0
OCC,0.1029,0.0,0.0,0.0,0.047,0.0,0.0496,0.0711,0.0,0.3861,0.0949,0.0449,0.0916,0.3609,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0488,0.0,0.0,0.0,0.0,0.0509,0.0504,0.0512,0.0,0.0,0.0,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0488,0.0,0.191,0.0949,0.1445,0.0,0.0,0.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAV,0.0493,0.0,0.0,0.0,0.0505,0.0474,0.3033,0.0447,0.0,0.0,0.0,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462,0.0,0.0,0.0,0.056,0.1957,0.0,0.1454,0.0,0.0467,0.2028,0.0,0.1528,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0456,0.1486,0.0517,0.0,0.0,0.3166,0.0951,0.0,0.0,0.0,0.0,0.0,0.1001
OPG,0.0,0.0,0.0,0.0,0.217,0.096,0.1567,0.2846,0.0,0.3595,0.0516,0.0516,0.0909,0.1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543,0.0966,0.3448,0.0876,0.2503,0.0,0.0543,0.1463,0.0,0.0,0.0,0.0,0.0,0.0442,0.0543,0.0543,0.0447,0.0451,0.0,0.0,0.0539,0.5915,0.0,0.102,0.2562,0.0514,0.0,0.0,0.0
UXQ,0.0943,0.0,0.0,0.0,0.0428,0.0,0.0,0.0465,0.0,0.5987,0.0,0.1094,0.047,0.2602,0.0,0.0,0.1083,0.0,0.0586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572,0.283,0.3356,0.0,0.0,0.0,0.0,0.0469,0.0,0.0,0.0,0.0,0.0572,0.0,0.0,0.0,0.0,0.0,0.0,0.0617,0.1474,0.6994,0.0,0.0,0.0,0.0,0.0,0.0428,0.0
PLK,0.2288,0.0,0.0,0.0,0.0431,0.0435,0.0,0.0506,0.0,0.358,0.0422,0.0857,0.1318,0.307,0.0,0.0,0.0,0.0423,0.0,0.0,0.0,0.0,0.0,0.0,0.0452,0.0,0.0,0.0859,0.1355,0.0903,0.0,0.2002,0.3312,0.3226,0.151,0.0,0.0,0.0,0.0,0.0,0.0903,0.0452,0.048,0.0,0.0,0.0,0.1334,0.4417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WKM,0.6491,0.042,0.0,0.0938,0.0597,0.0,0.0,0.0,0.0,0.0426,0.0,0.0426,0.0,0.5379,0.173,0.0,0.0938,0.0415,0.0,0.0,0.0938,0.0401,0.0897,0.0853,0.0,0.0431,0.0401,0.0,0.0,0.0,0.0,0.0,0.0846,0.0,0.0401,0.0,0.0,0.0,0.0999,0.0401,0.0415,0.0415,0.0862,0.0,0.0,0.0,0.0,0.1694,0.0,0.0592,0.0,0.0,0.1296,0.0,0.0
SNA,0.1868,0.0,0.038,0.0,0.0,0.0556,0.0,0.0,0.0,0.0878,0.0,0.0,0.0,0.8799,0.0977,0.0,0.0,0.0371,0.0719,0.0,0.2765,0.0351,0.0,0.0,0.3974,0.0394,0.2231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0413,0.0,0.074,0.0764,0.0786,0.0351,0.0371,0.0,0.0,0.0,0.0,0.0,0.0,0.2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGO,0.2424,0.0,0.0,0.0,0.0,0.1424,0.0465,0.0931,0.0,0.1491,0.0,0.0,0.0,0.4474,0.1958,0.0,0.1027,0.0,0.0,0.0,0.0468,0.0,0.0,0.0,0.2088,0.0509,0.0,0.0,0.0465,0.0,0.0,0.0,0.0,0.0,0.5962,0.0597,0.6001,0.0,0.0477,0.0,0.0,0.0,0.0499,0.0431,0.0,0.0,0.0,0.303,0.0,0.0537,0.0,0.0,0.0,0.0,0.0
IYX,0.7669,0.0,0.0,0.0,0.0,0.1238,0.1003,0.1257,0.0457,0.0444,0.0,0.0,0.0,0.4026,0.0922,0.0,0.0,0.0,0.0,0.0,0.0944,0.0,0.5008,0.356,0.0,0.0882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0794,0.0,0.0,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNA,0.1892,0.0,0.0,0.0,0.0527,0.0469,0.0,0.1075,0.0,0.2304,0.0,0.0,0.054,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0436,0.3951,0.045,0.0,0.045,0.0,0.1114,0.0,0.0436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0976,0.624,0.0,0.0,0.0,0.0,0.0,0.0473,0.0
JJP,0.475,0.0,0.0,0.0,0.0463,0.0463,0.0,0.0,0.0,0.147,0.0,0.1354,0.0,0.7725,0.0921,0.0,0.0,0.1908,0.0,0.0,0.1729,0.0,0.0,0.0,0.3135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0695,0.5167,0.0,0.5788,0.0471,0.0,0.0,0.0,0.0,0.0471,0.0,0.0,0.0,0.0,0.2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJU,0.5159,0.0,0.0,0.0,0.0,0.048,0.0576,0.0,0.0,0.4465,0.0,0.1998,0.1395,0.3469,0.0,0.0,0.0,0.0,0.0,0.0508,0.0,0.0,0.0,0.0,0.0,0.0,0.0955,0.0,0.1408,0.0,0.0447,0.0423,0.0,0.0,0.0,0.0,0.0576,0.0,0.0,0.0,0.0447,0.0,0.1672,0.0,0.0,0.0,0.0,0.3741,0.0,0.0,0.0,0.0,0.302,0.0,0.0
BIF,0.0451,0.0,0.042,0.0,0.0,0.126,0.0922,0.0,0.0,0.0,0.0,0.0,0.0,0.0403,0.0725,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0907,0.0,0.0,0.0,0.0,0.0,0.0405,0.0,0.0,0.0432,0.0513,0.0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513,0.0,0.0,0.0,0.0,0.0,0.0631,0.0,0.0,0.0,0.0503,0.0,0.0,0.0432
GSC,0.1807,0.0,0.0,0.0,0.0,0.0,0.0,0.0442,0.0,0.3991,0.0,0.1679,0.0,0.0468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453,0.2351,0.2745,0.0,0.0863,0.0,0.0452,0.0431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0932,0.6977,0.0,0.0468,0.0,0.0,0.0,0.0439,0.0452
RJI,0.0483,0.0,0.0,0.0,0.0,0.0819,0.0337,0.0328,0.0,0.3684,0.0,0.0,0.039,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.1213,0.0788,0.1154,0.0857,0.1253,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.1598,0.0904,0.4828,0.0,0.0,0.2308,0.0,0.0337,0.119,0.0431,0.0,0.0,0.0
EVV,0.1642,0.0,0.0,0.0,0.0,0.1017,0.0537,0.1023,0.0,0.3061,0.0,0.108,0.0537,0.3876,0.0557,0.0,0.0,0.1414,0.1535,0.0,0.0475,0.0,0.0,0.0,0.0448,0.0471,0.0,0.0,0.1527,0.0,0.0478,0.0,0.0,0.0,0.0475,0.0,0.0,0.0,0.0,0.0499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2403,0.0,0.097,0.0478,0.0478,0.0499,0.0,0.0
ZWN,0.0535,0.0,0.0,0.0,0.0,0.0478,0.0,0.1987,0.0,0.1403,0.0459,0.0,0.0462,0.249,0.0,0.0,0.0928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945,0.0,0.0469,0.3181,0.3529,0.0,0.2367,0.0468,0.0,0.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0961,0.1901,0.092,0.0,0.1919,0.5565,0.0,0.0,0.0926,0.0,0.0,0.0,0.0
IVM,0.4567,0.0,0.0,0.0,0.0,0.0857,0.0,0.1316,0.0,0.7366,0.0447,0.1297,0.0429,0.5464,0.0428,0.0,0.0428,0.0873,0.0,0.088,0.0861,0.0,0.0,0.0,0.0428,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0888,0.0,0.0429,0.0,0.0425,0.0,0.0,0.0,0.0428,0.0885,0.0,0.0,0.0,0.5437,0.0,0.0,0.0,0.0,0.0425,0.0,0.0
MLL,0.3088,0.0351,0.0,0.0,0.0,0.1396,0.0854,0.0397,0.0,0.0401,0.0,0.0,0.0,0.5775,0.0,0.0,0.0,0.0351,0.0,0.0,0.0,0.0,0.507,0.1731,0.0357,0.0,0.0418,0.0,0.0,0.0,0.0,0.0357,0.0,0.0658,0.0357,0.0,0.0,0.0341,0.0,0.0,0.0,0.0,0.2456,0.0811,0.0,0.0,0.0,0.1653,0.0,0.0,0.0379,0.0,0.0,0.0,0.0337
KBU,0.3226,0.0,0.0,0.0,0.0,0.114,0.0,0.0958,0.0,0.2797,0.0,0.0,0.0807,0.8063,0.0,0.0,0.0,0.0847,0.0957,0.0757,0.3152,0.0,0.096,0.0,0.096,0.0354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0371,0.083,0.1565,0.1522,0.04,0.0368,0.0596,0.0,0.0,0.0,0.0512,0.036,0.0,0.0,0.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTB,0.4974,0.0486,0.0483,0.0485,0.0,0.0,0.0,0.0486,0.0,0.1517,0.0,0.0,0.0994,0.6946,0.0543,0.0,0.0,0.0979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0961,0.0534,0.1011,0.3022,0.0,0.0,0.11,0.0,0.2561,0.1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1056,0.0489,0.0,0.0,0.0,0.3539,0.0,0.1438,0.0,0.0,0.0,0.0,0.0
BHW,0.3598,0.0,0.0,0.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3982,0.0,0.0,0.0,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465,0.0,0.1431,0.1421,0.2427,0.0,0.0,0.0,0.0539,0.0,0.0978,0.5025,0.1974,0.0,0.048,0.0,0.0,0.0,0.2026,0.0,0.0,0.0,0.0,0.0471,0.0,0.0
