RedJade Code,Green,Grassy,Cucumber,Tomato,Hay,Herbal,Mint,Woody,Pine,Floral,Jasmine,Rose,Honey,Fruity,Citrus,Lemon,Orange,Tropical,Berry,Peach,Apple,Sour,Fermented,Alcoholic,Winey,Rummy,Caramellic,Vanilla,Spicy,Coffee,Smoky,Roasted,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sulfurous,Garlic,Earthy,Musty,Animal,Musk,Powdery,Sweet,Cooling,Sharp,Medicinal,Camphoreous,Metallic,Ozone,Fishy
GXK,0.5026,0.0,0.0,0.0,0.0485,0.0,0.0,0.051,0.0,0.5512,0.1077,0.0459,0.0459,0.4941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499,0.0,0.0,0.0459,0.0,0.0501,0.1515,0.0,0.0,0.0,0.0,0.0988,0.0,0.0,0.0,0.0,0.0501,0.0,0.0499,0.0,0.0497,0.149,0.0,0.0,0.0,0.4963,0.0,0.0,0.0,0.0501,0.0,0.0,0.0
YOI,0.1846,0.0,0.0,0.0,0.0991,0.0483,0.0,0.1492,0.0,0.3717,0.0,0.0,0.0,0.3286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0934,0.1934,0.0,0.1577,0.0,0.0,0.1986,0.0,0.0446,0.0,0.0,0.0,0.0,0.0,0.0,0.0486,0.0,0.1445,0.0,0.1821,0.7012,0.0,0.0446,0.1948,0.0,0.0,0.0,0.0
GRO,0.1438,0.0,0.0,0.0,0.0,0.047,0.0,0.1978,0.0,0.1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492,0.047,0.2966,0.0,0.1452,0.1573,0.0,0.1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0467,0.0,0.255,0.1559,0.0,0.0,0.0,0.1486,0.0,0.0,0.0982,0.0,0.0,0.0,0.0
UUA,0.2068,0.0495,0.0,0.0,0.0,0.1451,0.153,0.5493,0.0552,0.2461,0.0,0.0,0.0,0.3977,0.0519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0996,0.1025,0.1001,0.0481,0.0,0.1463,0.153,0.0,0.099,0.0,0.0,0.0,0.0
PJK,0.161,0.0,0.0,0.0,0.0,0.1601,0.1375,0.4667,0.0515,0.4677,0.0,0.0893,0.0,0.3897,0.0634,0.0,0.0,0.0888,0.0,0.0442,0.0,0.0,0.0,0.0,0.0,0.0445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0664,0.0,0.0,0.0,0.0,0.0,0.0,0.0445,0.043,0.0877,0.0,0.2535,0.0,0.0,0.0,0.0,0.0,0.0884,0.0
XRT,0.2056,0.0,0.0,0.0,0.0,0.1047,0.0535,0.0,0.0,0.5003,0.0535,0.5084,0.151,0.2941,0.0,0.0,0.0,0.0474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496,0.0535,0.0,0.0936,0.0462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1472,0.0535,0.0473,0.0,0.0,0.0,0.0,0.5536,0.0,0.0535,0.0,0.0,0.1043,0.0,0.0474
NUJ,0.1002,0.0,0.0,0.0,0.0,0.0499,0.1476,0.149,0.0499,0.0533,0.0533,0.0533,0.0499,0.2018,0.0494,0.0,0.0,0.0,0.0492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2997,0.0,0.2004,0.0983,0.0,0.0514,0.0,0.0514,0.0,0.0507,0.0,0.0,0.0514,0.0,0.0,0.0,0.0,0.0499,0.0494,0.0494,0.0,0.3013,0.0,0.0,0.0,0.1982,0.0,0.0,0.0
KWA,0.1439,0.0,0.0,0.0,0.0473,0.0,0.101,0.2128,0.0,0.1444,0.0,0.0512,0.0497,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503,0.0491,0.0974,0.0,0.0483,0.2465,0.244,0.2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0973,0.0,0.1138,0.0478,0.0,0.0512,0.0,0.2965,0.0,0.0473,0.0483,0.0,0.0,0.0,0.0
UNS,0.0,0.0,0.0,0.0,0.046,0.0457,0.0,0.0978,0.0,0.2826,0.0,0.0439,0.0876,0.0895,0.0,0.0,0.2259,0.0456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456,0.0,0.0,0.0471,0.0471,0.0,0.0,0.0,0.0,0.0456,0.0,0.0,0.0899,0.0,0.0905,0.0476,0.0905,0.0,0.1113,0.3468,0.0,0.0,0.1703,0.0771,0.0,0.0,0.0444
NMR,0.1563,0.0486,0.0,0.0,0.0,0.0486,0.1979,0.5419,0.0517,0.2527,0.0,0.0495,0.0,0.2541,0.0538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0979,0.0,0.0,0.1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499,0.1009,0.1465,0.0961,0.0,0.2439,0.1483,0.0,0.0971,0.0,0.0,0.0,0.0
NXT,0.3084,0.0,0.0,0.0,0.0,0.2497,0.0484,0.0991,0.0,0.3917,0.0,0.1025,0.0966,0.1494,0.0496,0.0,0.0,0.0,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484,0.0,0.0483,0.0483,0.0483,0.0,0.0,0.0,0.0484,0.0,0.0,0.0,0.0483,0.0483,0.0,0.0971,0.0489,0.0,0.0482,0.1995,0.0,0.0,0.1487,0.0995,0.0,0.0,0.0
UTG,0.4465,0.0,0.0,0.0,0.0,0.0437,0.0,0.0,0.0,0.7047,0.0421,0.1779,0.093,0.1358,0.0,0.0,0.0,0.0576,0.0,0.0,0.0421,0.0,0.0,0.0,0.0,0.0,0.0453,0.0504,0.1019,0.0,0.0,0.0,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576,0.0,0.1152,0.0,0.0,0.0,0.0,0.3998,0.0,0.0917,0.0504,0.0,0.0,0.0,0.044
PSK,0.0475,0.0,0.0,0.0,0.0502,0.1456,0.0978,0.2018,0.0,0.2992,0.0,0.0,0.0448,0.0442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.1994,0.2429,0.0,0.2564,0.0562,0.0,0.1018,0.0,0.1011,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0636,0.0,0.1453,0.6369,0.0,0.1064,0.1903,0.0458,0.0,0.0,0.0475
QQM,0.1599,0.0,0.0,0.0,0.0,0.0,0.0461,0.0461,0.0,0.0,0.0,0.0,0.0,0.0516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517,0.0,0.0924,0.2618,0.0924,0.5117,0.1998,0.4564,0.0,0.0,0.0,0.0,0.0,0.0,0.0469,0.0,0.2033,0.2651,0.0,0.0,0.0583,0.0516,0.0,0.0,0.0924,0.0,0.0,0.0,0.0607
XYD,0.3599,0.0,0.0,0.0,0.0,0.0491,0.0,0.0491,0.0,0.0495,0.0,0.0491,0.0,0.1987,0.0,0.0,0.0,0.0489,0.0,0.0,0.0967,0.0,0.0,0.0,0.0,0.0,0.0938,0.0,0.0,0.161,0.0,0.4083,0.3205,0.4338,0.0,0.0,0.0,0.0,0.0,0.0,0.1101,0.0,0.0496,0.0496,0.0495,0.0,0.0,0.0483,0.0,0.0483,0.0,0.0,0.0,0.0,0.0593
LGI,0.0814,0.0,0.0,0.0,0.0,0.584,0.121,0.7561,0.3224,0.0,0.0,0.0,0.0,0.2086,0.0,0.0,0.0,0.0426,0.0,0.0,0.0426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1234,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439,0.0,0.0,0.0,0.0,0.2215,0.0,0.0784,0.0,0.4818,0.0,0.0,0.0
CVI,0.05,0.0,0.0,0.0,0.0,0.0477,0.0,0.0,0.0,0.0477,0.0,0.0,0.0,0.096,0.1415,0.0,0.0,0.0,0.0,0.0522,0.0,0.1598,0.0,0.0,0.0,0.0,0.0,0.0,0.0477,0.0,0.0,0.0,0.0494,0.0502,0.5489,0.0457,0.3433,0.1446,0.0466,0.3083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JYS,0.0,0.0,0.0,0.0,0.0,0.0926,0.049,0.0928,0.0,0.0931,0.0,0.0954,0.0954,0.1867,0.066,0.0,0.0,0.0,0.0922,0.0,0.0487,0.0,0.0,0.0,0.0,0.0,0.0483,0.0,0.0926,0.0,0.0,0.0483,0.0,0.0925,0.0461,0.0,0.1418,0.0,0.0,0.0,0.0,0.0,0.0,0.1414,0.1831,0.5536,0.091,0.3312,0.0,0.0,0.0,0.0,0.0464,0.0,0.0
MHM,0.1947,0.0,0.0,0.0,0.0,0.0983,0.0522,0.0501,0.0,0.049,0.0,0.0,0.0,0.7877,0.0,0.0,0.0,0.0,0.05,0.0,0.2463,0.0,0.05,0.0,0.0,0.1491,0.1484,0.0,0.0972,0.0,0.0,0.0513,0.05,0.0483,0.1465,0.0,0.0505,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2959,0.0522,0.0,0.0,0.0489,0.0,0.0,0.0615
OXW,0.2005,0.0,0.0,0.0,0.0,0.0962,0.0484,0.1474,0.0,0.0478,0.0478,0.0,0.0,0.2009,0.0,0.0,0.0,0.0,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4069,0.0,0.1966,0.0478,0.0,0.301,0.0502,0.447,0.0,0.0,0.0,0.0,0.0481,0.0,0.0,0.0,0.1501,0.0502,0.0,0.0,0.0996,0.1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEU,0.1988,0.0,0.0,0.0,0.0,0.0472,0.0,0.1009,0.0,0.0,0.0,0.05,0.0,0.0546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1469,0.2559,0.0997,0.4512,0.1505,0.5994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3026,0.2594,0.0,0.05,0.0573,0.0546,0.0,0.0,0.0997,0.0,0.0,0.0,0.049
OQR,0.0,0.0,0.0,0.0,0.0,0.0482,0.0,0.0,0.0,0.4663,0.0,0.0,0.0454,0.2946,0.0,0.0,0.0,0.0,0.1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0568,0.0,0.4553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7403,0.0,0.0546,0.0,0.0568,0.0,0.0,0.0
VWR,0.0,0.0,0.0,0.0,0.0467,0.0494,0.0494,0.0,0.0,0.3281,0.0,0.1785,0.096,0.1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1048,0.0891,0.0,0.1394,0.1387,0.1387,0.0925,0.0,0.0,0.09,0.0,0.0,0.0,0.0965,0.0517,0.0457,0.0575,0.0,0.0,0.0467,0.4383,0.0,0.0,0.1942,0.0476,0.0,0.0,0.0
RIP,0.193,0.0,0.0,0.0,0.0,0.1011,0.3073,0.1556,0.0516,0.1958,0.0,0.099,0.047,0.3863,0.0,0.0,0.0,0.0983,0.096,0.0,0.0934,0.0,0.2132,0.0,0.0474,0.0,0.047,0.0,0.0,0.0,0.0,0.0452,0.0993,0.0452,0.047,0.0,0.143,0.0,0.0,0.1428,0.0,0.0993,0.0,0.093,0.0,0.05,0.047,0.2493,0.0486,0.047,0.0,0.1091,0.0484,0.0509,0.0452
WCF,0.1078,0.0,0.0,0.0,0.0,0.451,0.051,0.5338,0.249,0.051,0.0,0.051,0.0,0.2469,0.0532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1959,0.0,0.0,0.0,0.0,0.0943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3036,0.1044,0.0481,0.0481,0.0,0.3063,0.0,0.0,0.0,0.2487,0.0,0.0,0.0
PBI,0.0882,0.0,0.0,0.0,0.0,0.0,0.1169,0.1553,0.0,0.1353,0.0,0.0451,0.0,0.2292,0.0929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0988,0.1862,0.0447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1032,0.0,0.0569,0.0,0.0,0.0,0.0,0.0491,0.0997,0.0506,0.0602,0.0491,0.0,0.0,0.0,0.0968,0.1169,0.0,0.0,0.0,0.0,0.0,0.0491
XLB,0.0416,0.0416,0.0,0.0,0.0,0.0943,0.0943,0.0938,0.0412,0.0836,0.0,0.0,0.0,0.2799,0.084,0.0,0.0,0.1097,0.0,0.0,0.0487,0.0527,0.171,0.0,0.0627,0.0973,0.0421,0.0,0.0416,0.0,0.0,0.0681,0.0681,0.0421,0.0999,0.0,0.0,0.0,0.0,0.0527,0.1723,0.0,0.0527,0.0681,0.0,0.0,0.0,0.0416,0.0,0.0,0.0,0.0836,0.0,0.0,0.0
AXO,0.1503,0.1138,0.0,0.0,0.0,0.0432,0.11,0.4209,0.0452,0.4388,0.0436,0.1576,0.0,0.2627,0.0452,0.0,0.0,0.0424,0.0,0.0,0.0,0.0,0.0452,0.0,0.0,0.0904,0.0,0.0,0.0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432,0.0,0.0,0.0,0.0,0.0,0.0,0.1068,0.0,0.0424,0.0,0.2419,0.0432,0.0,0.0,0.0597,0.0642,0.043,0.0
JMR,0.1516,0.0,0.0,0.0,0.0,0.0526,0.0,0.1032,0.0,0.1481,0.0,0.1032,0.0,0.2002,0.0,0.0,0.0,0.0971,0.0,0.0,0.1041,0.0,0.0,0.0,0.0,0.0,0.1532,0.0,0.0,0.1001,0.0,0.6451,0.1454,0.4962,0.0,0.0,0.0,0.0,0.0,0.0,0.0488,0.0,0.0993,0.1477,0.051,0.0506,0.0506,0.1491,0.0,0.0516,0.0,0.0,0.0,0.0,0.0484
DFF,0.1447,0.0,0.0,0.0,0.0,0.2874,0.0969,0.0488,0.0,0.0579,0.0,0.0579,0.0,0.2872,0.1067,0.0,0.0,0.0465,0.0,0.0,0.0,0.0,0.1475,0.2031,0.1089,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0488,0.0982,0.0,0.0488,0.0493,0.0,0.0,0.0465,0.0,0.1923,0.1536,0.0,0.0,0.0,0.4656,0.0,0.0,0.0481,0.0,0.0,0.0,0.0
KTQ,0.1498,0.0,0.0,0.0,0.0,0.0492,0.2584,0.2066,0.0,0.1489,0.1988,0.0492,0.0,0.1503,0.0,0.0,0.0483,0.0486,0.0,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.0478,0.0,0.0524,0.0,0.0,0.0483,0.0483,0.1014,0.1462,0.3906,0.0,0.0976,0.0483,0.0,0.0,0.0483,0.0985,0.1068,0.1029,0.0,0.0,0.1962,0.098,0.0,0.0496,0.1551,0.0,0.0475,0.049
YGY,0.149,0.0,0.0,0.0,0.0,0.1201,0.2293,0.228,0.0,0.1485,0.0,0.0,0.0,0.3855,0.0,0.0,0.0,0.0486,0.094,0.0,0.0454,0.0,0.1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0487,0.0,0.0462,0.1524,0.0462,0.0,0.0,0.0467,0.0,0.0,0.0486,0.0,0.1037,0.0,0.094,0.098,0.191,0.0,0.399,0.0474,0.0,0.0,0.0582,0.0486,0.1263,0.0462
QQJ,0.1448,0.0,0.0,0.0,0.0,0.238,0.0,0.0493,0.0,0.3865,0.0,0.0936,0.2396,0.2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0959,0.0,0.0,0.0,0.0,0.0,0.0531,0.1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491,0.0,0.0464,0.4363,0.0,0.0,0.15,0.0,0.1439,0.0,0.0
MWN,0.2496,0.0,0.0,0.0,0.0,0.0491,0.0,0.0494,0.0,0.2933,0.0,0.1454,0.0,0.1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.1446,0.0,0.0,0.2106,0.0,0.1976,0.1464,0.0478,0.0516,0.0,0.0,0.0,0.0,0.0,0.1963,0.0,0.0521,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0496
OCC,0.2562,0.0,0.0,0.0,0.0,0.0943,0.0488,0.0462,0.0,0.421,0.0,0.3146,0.0924,0.2515,0.0,0.0,0.0,0.0466,0.0466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.2031,0.0,0.0,0.0,0.0497,0.0,0.0,0.0,0.0488,0.0,0.0,0.0,0.0,0.0497,0.0,0.0,0.0,0.0,0.0,0.2786,0.0,0.0,0.1559,0.0,0.2095,0.0,0.0
MAV,0.0997,0.0,0.0,0.0,0.0,0.2017,0.205,0.5489,0.0485,0.2541,0.0,0.1019,0.0,0.2476,0.1026,0.0,0.0,0.0492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484,0.0,0.0,0.0509,0.0,0.0,0.0489,0.048,0.0489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0485,0.0484,0.0,0.0977,0.0,0.2494,0.0,0.0,0.0,0.0,0.0,0.1019,0.0489
OPG,0.0,0.0,0.0,0.0,0.0475,0.0939,0.0944,0.242,0.0,0.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478,0.092,0.3788,0.0934,0.4405,0.0541,0.0478,0.0465,0.0,0.0,0.0,0.0,0.0,0.047,0.0478,0.0478,0.0465,0.0507,0.051,0.0,0.0,0.3335,0.0,0.148,0.5236,0.095,0.0,0.0,0.0
UXQ,0.1001,0.0,0.0,0.0,0.0497,0.0983,0.0544,0.0521,0.0,0.2529,0.0,0.0,0.1014,0.0498,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1516,0.0504,0.0486,0.0,0.0,0.0,0.0,0.2006,0.0498,0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544,0.1014,0.0571,0.0478,0.4962,0.0,0.0478,0.0482,0.0,0.0,0.0,0.0
PLK,0.3678,0.0,0.0,0.0,0.0,0.0439,0.0439,0.0,0.0,0.0439,0.0,0.0407,0.0,0.2152,0.0,0.0,0.0,0.0,0.0459,0.0,0.0,0.0,0.0,0.0407,0.0818,0.1302,0.0,0.0,0.0,0.0,0.0,0.351,0.3777,0.7395,0.2091,0.0,0.0,0.0,0.0,0.0,0.0856,0.0,0.1882,0.0878,0.0,0.0,0.0,0.1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0476
WKM,0.3882,0.0,0.2254,0.0,0.0458,0.0,0.0,0.0,0.0,0.1945,0.0,0.048,0.0,0.0918,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431,0.2418,0.1452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1965,0.0,0.0458,0.0,0.0,0.0,0.0,0.0973,0.0,0.0,0.0,0.3882,0.0,0.0,0.0523,0.0,0.0,0.0,0.0504
SNA,0.2951,0.0,0.0485,0.0,0.0,0.1021,0.0494,0.0,0.0,0.0485,0.0,0.0,0.0,0.7447,0.0,0.0,0.0,0.0487,0.0,0.0,0.3922,0.0,0.0499,0.0,0.2499,0.1988,0.2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485,0.0,0.0534,0.0,0.0485,0.0,0.0,0.0,0.0502,0.0,0.0,0.0,0.0,0.3543,0.0,0.1521,0.0,0.0,0.0,0.0,0.0
MGO,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.312,0.0,0.0473,0.0,0.559,0.1089,0.0,0.2126,0.0,0.0,0.0,0.0486,0.0506,0.0,0.0,0.1972,0.0476,0.0,0.0,0.1002,0.0,0.0,0.0,0.0,0.1015,0.6069,0.2509,0.6534,0.1515,0.0,0.1529,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IYX,0.0,0.0,0.0,0.0,0.0,0.0444,0.0879,0.1808,0.0467,0.092,0.0,0.0,0.0,0.3184,0.0452,0.0,0.0,0.0529,0.0,0.0,0.0455,0.0,0.1547,0.0,0.0646,0.093,0.0,0.0,0.0,0.0,0.0,0.0529,0.0529,0.0,0.0928,0.0,0.0,0.0,0.0,0.0,0.1463,0.0,0.0908,0.0529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0856
KNA,0.0,0.0,0.0,0.0,0.0469,0.047,0.0,0.154,0.0,0.2911,0.0,0.0,0.0481,0.0497,0.0,0.0,0.1839,0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497,0.0497,0.0,0.0,0.0,0.0,0.0497,0.0,0.0,0.0919,0.0,0.1519,0.0569,0.1519,0.0,0.1365,0.3415,0.0,0.0,0.104,0.0472,0.0,0.0,0.079
JJP,0.2482,0.0,0.0,0.0,0.0561,0.158,0.0531,0.0,0.0,0.4069,0.0,0.2491,0.0,0.8544,0.2013,0.0,0.249,0.0504,0.0,0.0531,0.0531,0.0,0.0,0.0,0.2494,0.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478,0.393,0.0499,0.3003,0.0,0.0,0.0,0.0,0.0,0.1543,0.0,0.0,0.0,0.0,0.3389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJU,0.2898,0.0,0.0,0.0,0.0,0.0454,0.0535,0.0,0.0,0.5838,0.0958,0.4651,0.1484,0.1815,0.0,0.0,0.0,0.0604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0535,0.0,0.0604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139,0.0535,0.0896,0.0,0.0,0.0,0.0,0.4841,0.0,0.0535,0.0,0.0,0.1467,0.0,0.0604
BIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578,0.0,0.0685,0.0,0.0,0.0,0.1751,0.0,0.0,0.0,0.0,0.1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749,0.0328,0.165,0.0,0.0,0.0,0.0,0.0,0.0348,0.0699,0.3256,0.9383,0.0952,0.2943,0.0,0.0,0.0,0.0,0.0578,0.0,0.0
GSC,0.2374,0.0,0.0,0.0,0.0491,0.0417,0.0,0.0406,0.0,0.6475,0.0,0.2497,0.2584,0.2757,0.0,0.0,0.0,0.0421,0.0,0.0,0.0,0.0483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551,0.3991,0.0,0.0,0.0,0.0,0.0994,0.054,0.041
RJI,0.0475,0.0,0.0,0.0,0.0463,0.0473,0.0506,0.1506,0.0,0.4484,0.0,0.0475,0.0481,0.0463,0.0,0.0,0.1999,0.0463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0506,0.0,0.0,0.0487,0.0487,0.0,0.0,0.0,0.0506,0.0463,0.0,0.0,0.0487,0.0,0.0,0.0462,0.0552,0.0,0.0984,0.342,0.0,0.0,0.1099,0.0637,0.0475,0.0,0.053
EVV,0.0945,0.0,0.0,0.0,0.0,0.2004,0.1009,0.1478,0.0457,0.1378,0.0459,0.0,0.0,0.2899,0.0457,0.0464,0.0,0.1485,0.0,0.0,0.0459,0.0508,0.1681,0.0,0.0518,0.0454,0.0,0.0,0.0,0.0,0.0,0.054,0.054,0.0,0.05,0.0,0.0,0.0,0.0,0.0508,0.104,0.0,0.1085,0.0591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481,0.0,0.0,0.0
ZWN,0.2456,0.0,0.0,0.0,0.0479,0.0,0.0,0.0991,0.0,0.4998,0.0,0.0,0.0,0.1412,0.0,0.0479,0.0,0.0454,0.0933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1075,0.2096,0.0,0.0,0.0,0.0,0.0,0.0483,0.0543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447,0.0,0.2008,0.6014,0.0,0.0,0.0,0.0,0.0506,0.2463,0.0
IVM,0.2055,0.0,0.0,0.0,0.09,0.0443,0.0,0.0,0.0,0.7185,0.0416,0.0379,0.0,0.2502,0.0,0.0,0.0,0.0421,0.0858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0887,0.1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416,0.0,0.0484,0.5782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLL,0.127,0.0,0.0,0.0,0.0,0.0,0.0555,0.1542,0.0,0.2464,0.0,0.0571,0.0482,0.3202,0.141,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.2846,0.1391,0.0,0.0456,0.0515,0.0,0.0,0.0,0.0,0.048,0.0964,0.0515,0.0,0.0,0.0938,0.0,0.0,0.0,0.1429,0.0,0.0809,0.0,0.0,0.0,0.0,0.3384,0.0,0.0,0.0911,0.0,0.0,0.0,0.0
KBU,0.2211,0.0,0.0,0.0,0.0,0.1811,0.0857,0.1964,0.0,0.1649,0.0537,0.0,0.0384,0.7815,0.0,0.0,0.0,0.0426,0.0865,0.0,0.284,0.0,0.0434,0.0,0.0,0.0,0.0918,0.0,0.0,0.0,0.0407,0.0,0.0408,0.0,0.1184,0.0,0.1965,0.0,0.0,0.081,0.0,0.0408,0.0,0.1164,0.0,0.0,0.0384,0.5141,0.0585,0.0384,0.0,0.0434,0.0833,0.0423,0.0
PTB,0.5973,0.0,0.0497,0.0,0.0,0.0,0.0,0.0496,0.0,0.1986,0.0,0.0534,0.0489,0.451,0.2017,0.208,0.0,0.0489,0.0,0.0,0.1483,0.0,0.0,0.0534,0.0534,0.0534,0.0498,0.0,0.0,0.0,0.0,0.0,0.0501,0.0,0.0488,0.0,0.148,0.0,0.0488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1504,0.0,0.0526,0.0,0.0,0.2568,0.0,0.0
BHW,0.249,0.0,0.0,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948,0.0,0.0,0.0,0.0948,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.0489,0.0476,0.0,0.0938,0.3393,0.0,0.0459,0.0,0.0,0.1584,0.0,0.1527,0.8526,0.3428,0.0963,0.0504,0.0,0.0,0.0,0.2025,0.0,0.0476,0.0,0.0,0.0,0.0,0.0
